block_id,drug_row,drug_col,conc_r,conc_C,response,conc_r_unit,conc_c_unit,cell
114,Everolimus,Dactolisib,3,0,62.7006114453788,nM,nM,DU4475
114,Everolimus,Dactolisib,3,0.1,61.3971709972296,nM,nM,DU4475
114,Everolimus,Dactolisib,3,0.3,47.2350708471142,nM,nM,DU4475
114,Everolimus,Dactolisib,3,1,26.7315132357787,nM,nM,DU4475
114,Everolimus,Dactolisib,3,3,12.2215848761854,nM,nM,DU4475
114,Everolimus,Dactolisib,3,10,4.0970501726937,nM,nM,DU4475
114,Everolimus,Dactolisib,3,30,1.9954355175318,nM,nM,DU4475
114,Everolimus,Dactolisib,3,100,0.746915312984399,nM,nM,DU4475
114,Everolimus,Dactolisib,10,0,49.0291321381061,nM,nM,DU4475
114,Everolimus,Dactolisib,10,0.1,45.3897506620941,nM,nM,DU4475
114,Everolimus,Dactolisib,10,0.3,35.6249313496955,nM,nM,DU4475
114,Everolimus,Dactolisib,10,1,21.8399502056458,nM,nM,DU4475
114,Everolimus,Dactolisib,10,3,9.654978825195,nM,nM,DU4475
114,Everolimus,Dactolisib,10,10,4.1812612128831,nM,nM,DU4475
114,Everolimus,Dactolisib,10,30,1.1826159122252,nM,nM,DU4475
114,Everolimus,Dactolisib,10,100,0.7103018172498,nM,nM,DU4475
114,Everolimus,Dactolisib,30,0,35.0574221658103,nM,nM,DU4475
114,Everolimus,Dactolisib,30,0.1,35.8446123241027,nM,nM,DU4475
114,Everolimus,Dactolisib,30,0.3,28.4816383318891,nM,nM,DU4475
114,Everolimus,Dactolisib,30,1,17.1534227516263,nM,nM,DU4475
114,Everolimus,Dactolisib,30,3,7.2604562041569,nM,nM,DU4475
114,Everolimus,Dactolisib,30,10,2.64349439203291,nM,nM,DU4475
114,Everolimus,Dactolisib,30,30,0.955612238671193,nM,nM,DU4475
114,Everolimus,Dactolisib,30,100,0.589477281325898,nM,nM,DU4475
114,Everolimus,Dactolisib,100,0,34.2262958126365,nM,nM,DU4475
114,Everolimus,Dactolisib,100,0.1,30.2097953305588,nM,nM,DU4475
114,Everolimus,Dactolisib,100,0.3,25.1424875209002,nM,nM,DU4475
114,Everolimus,Dactolisib,100,1,16.5053638771251,nM,nM,DU4475
114,Everolimus,Dactolisib,100,3,7.7400929982792,nM,nM,DU4475
114,Everolimus,Dactolisib,100,10,2.12724410217611,nM,nM,DU4475
114,Everolimus,Dactolisib,100,30,0.615106728340095,nM,nM,DU4475
114,Everolimus,Dactolisib,100,100,0.589477281325898,nM,nM,DU4475
115,Everolimus,Dactolisib,0,0,62.152651224754,nM,nM,HCC1599
115,Everolimus,Dactolisib,0,0.3,72.2743097012581,nM,nM,HCC1599
115,Everolimus,Dactolisib,0,1,123.020221951311,nM,nM,HCC1599
115,Everolimus,Dactolisib,0,3,106.850830118014,nM,nM,HCC1599
115,Everolimus,Dactolisib,0,10,95.8148478640642,nM,nM,HCC1599
115,Everolimus,Dactolisib,0,30,128.336496286149,nM,nM,HCC1599
115,Everolimus,Dactolisib,0,100,92.58926439353,nM,nM,HCC1599
115,Everolimus,Dactolisib,0,300,68.564228888861,nM,nM,HCC1599
115,Everolimus,Dactolisib,0.1,0,118.220493420639,nM,nM,HCC1599
115,Everolimus,Dactolisib,0.1,0.3,123.216283132454,nM,nM,HCC1599
115,Everolimus,Dactolisib,0.1,1,126.807596113967,nM,nM,HCC1599
115,Everolimus,Dactolisib,0.1,3,125.917779984164,nM,nM,HCC1599
115,Everolimus,Dactolisib,0.1,10,130.167029044704,nM,nM,HCC1599
115,Everolimus,Dactolisib,0.1,30,117.189287015974,nM,nM,HCC1599
115,Everolimus,Dactolisib,0.1,100,120.503475058755,nM,nM,HCC1599
115,Everolimus,Dactolisib,0.1,300,87.9686302110171,nM,nM,HCC1599
115,Everolimus,Dactolisib,0.3,0,68.8752874935589,nM,nM,HCC1599
115,Everolimus,Dactolisib,0.3,0.3,114.323777445423,nM,nM,HCC1599
115,Everolimus,Dactolisib,0.3,1,126.049744240703,nM,nM,HCC1599
115,Everolimus,Dactolisib,0.3,3,118.829414204381,nM,nM,HCC1599
115,Everolimus,Dactolisib,0.3,10,84.3169907122299,nM,nM,HCC1599
115,Everolimus,Dactolisib,0.3,30,96.3634421305315,nM,nM,HCC1599
115,Everolimus,Dactolisib,0.3,100,80.3505222014152,nM,nM,HCC1599
115,Everolimus,Dactolisib,0.3,300,112.604471703093,nM,nM,HCC1599
115,Everolimus,Dactolisib,1,0,122.667688865987,nM,nM,HCC1599
115,Everolimus,Dactolisib,1,0.3,129.177297120666,nM,nM,HCC1599
115,Everolimus,Dactolisib,1,1,125.981876908769,nM,nM,HCC1599
115,Everolimus,Dactolisib,1,3,123.602749883746,nM,nM,HCC1599
115,Everolimus,Dactolisib,1,10,143.016577224226,nM,nM,HCC1599
115,Everolimus,Dactolisib,1,30,110.048135533576,nM,nM,HCC1599
115,Everolimus,Dactolisib,1,100,100.065982128269,nM,nM,HCC1599
115,Everolimus,Dactolisib,1,300,105.265373835887,nM,nM,HCC1599
115,Everolimus,Dactolisib,3,0,90.0800583156334,nM,nM,HCC1599
115,Everolimus,Dactolisib,3,0.3,105.798886473035,nM,nM,HCC1599
115,Everolimus,Dactolisib,3,1,147.060339085299,nM,nM,HCC1599
115,Everolimus,Dactolisib,3,3,128.509935023314,nM,nM,HCC1599
115,Everolimus,Dactolisib,3,10,111.48466072618,nM,nM,HCC1599
115,Everolimus,Dactolisib,3,30,110.604270614702,nM,nM,HCC1599
115,Everolimus,Dactolisib,3,100,83.0086593688338,nM,nM,HCC1599
115,Everolimus,Dactolisib,3,300,112.921185918785,nM,nM,HCC1599
115,Everolimus,Dactolisib,10,0,123.425540739251,nM,nM,HCC1599
115,Everolimus,Dactolisib,10,0.3,132.057888320535,nM,nM,HCC1599
115,Everolimus,Dactolisib,10,1,147.782372088931,nM,nM,HCC1599
115,Everolimus,Dactolisib,10,3,149.254716151168,nM,nM,HCC1599
115,Everolimus,Dactolisib,10,10,128.357233526462,nM,nM,HCC1599
115,Everolimus,Dactolisib,10,30,135.370191159652,nM,nM,HCC1599
115,Everolimus,Dactolisib,10,100,117.754848115425,nM,nM,HCC1599
115,Everolimus,Dactolisib,10,300,96.7951537697789,nM,nM,HCC1599
115,Everolimus,Dactolisib,30,0,99.873691354456,nM,nM,HCC1599
115,Everolimus,Dactolisib,30,0.3,141.195470483995,nM,nM,HCC1599
115,Everolimus,Dactolisib,30,1,133.053275855568,nM,nM,HCC1599
115,Everolimus,Dactolisib,30,3,120.882400995387,nM,nM,HCC1599
115,Everolimus,Dactolisib,30,10,99.6945970062966,nM,nM,HCC1599
115,Everolimus,Dactolisib,30,30,92.8475372956125,nM,nM,HCC1599
115,Everolimus,Dactolisib,30,100,104.588585720211,nM,nM,HCC1599
115,Everolimus,Dactolisib,30,300,105.781919640052,nM,nM,HCC1599
115,Everolimus,Dactolisib,100,0,138.60520064851,nM,nM,HCC1599
115,Everolimus,Dactolisib,100,0.3,144.97907423932,nM,nM,HCC1599
115,Everolimus,Dactolisib,100,1,142.041926929506,nM,nM,HCC1599
115,Everolimus,Dactolisib,100,3,147.865321050184,nM,nM,HCC1599
115,Everolimus,Dactolisib,100,10,133.053275855568,nM,nM,HCC1599
115,Everolimus,Dactolisib,100,30,118.737039224804,nM,nM,HCC1599
115,Everolimus,Dactolisib,100,100,97.8678346550706,nM,nM,HCC1599
115,Everolimus,Dactolisib,100,300,97.8678346550706,nM,nM,HCC1599
116,Trametinib,Dactolisib,0,0,112.52152274184,nM,nM,HCC1599
116,Trametinib,Dactolisib,0,0.3,129.2451644526,nM,nM,HCC1599
116,Trametinib,Dactolisib,0,1,103.838274661606,nM,nM,HCC1599
116,Trametinib,Dactolisib,0,3,99.1686251838074,nM,nM,HCC1599
116,Trametinib,Dactolisib,0,10,76.342579209974,nM,nM,HCC1599
116,Trametinib,Dactolisib,0,30,68.1815325448993,nM,nM,HCC1599
116,Trametinib,Dactolisib,0,100,81.9548305201905,nM,nM,HCC1599
116,Trametinib,Dactolisib,0,300,75.6280870210012,nM,nM,HCC1599
116,Trametinib,Dactolisib,0.03,0,102.209458695188,nM,nM,HCC1599
116,Trametinib,Dactolisib,0.03,0.3,83.0388226274712,nM,nM,HCC1599
116,Trametinib,Dactolisib,0.03,1,82.7334196337678,nM,nM,HCC1599
116,Trametinib,Dactolisib,0.03,3,93.0530244950796,nM,nM,HCC1599
116,Trametinib,Dactolisib,0.03,10,95.841240715372,nM,nM,HCC1599
116,Trametinib,Dactolisib,0.03,30,91.026430555381,nM,nM,HCC1599
116,Trametinib,Dactolisib,0.03,100,101.625045559089,nM,nM,HCC1599
116,Trametinib,Dactolisib,0.03,300,75.711035982254,nM,nM,HCC1599
116,Trametinib,Dactolisib,0.1,0,137.74743298101,nM,nM,HCC1599
116,Trametinib,Dactolisib,0.1,0.3,136.086568552289,nM,nM,HCC1599
116,Trametinib,Dactolisib,0.1,1,108.702100116883,nM,nM,HCC1599
116,Trametinib,Dactolisib,0.1,3,95.4943632410421,nM,nM,HCC1599
116,Trametinib,Dactolisib,0.1,10,71.1281058730378,nM,nM,HCC1599
116,Trametinib,Dactolisib,0.1,30,53.6711199366571,nM,nM,HCC1599
116,Trametinib,Dactolisib,0.1,100,105.480287053678,nM,nM,HCC1599
116,Trametinib,Dactolisib,0.1,300,84.0700290321364,nM,nM,HCC1599
116,Trametinib,Dactolisib,0.3,0,107.625648824261,nM,nM,HCC1599
116,Trametinib,Dactolisib,0.3,0.3,110.110347254515,nM,nM,HCC1599
116,Trametinib,Dactolisib,0.3,1,107.915970188646,nM,nM,HCC1599
116,Trametinib,Dactolisib,0.3,3,98.529541141428,nM,nM,HCC1599
116,Trametinib,Dactolisib,0.3,10,112.180300878505,nM,nM,HCC1599
116,Trametinib,Dactolisib,0.3,30,102.545024947529,nM,nM,HCC1599
116,Trametinib,Dactolisib,0.3,100,72.262998479269,nM,nM,HCC1599
116,Trametinib,Dactolisib,0.3,300,84.2265009363178,nM,nM,HCC1599
116,Trametinib,Dactolisib,1,0,110.838035869142,nM,nM,HCC1599
116,Trametinib,Dactolisib,1,0.3,122.728015383262,nM,nM,HCC1599
116,Trametinib,Dactolisib,1,1,79.7849611019644,nM,nM,HCC1599
116,Trametinib,Dactolisib,1,3,83.6684806515264,nM,nM,HCC1599
116,Trametinib,Dactolisib,1,10,89.2656503324242,nM,nM,HCC1599
116,Trametinib,Dactolisib,1,30,80.75395578569,nM,nM,HCC1599
116,Trametinib,Dactolisib,1,100,78.4068772229693,nM,nM,HCC1599
116,Trametinib,Dactolisib,1,300,78.318272650722,nM,nM,HCC1599
116,Trametinib,Dactolisib,3,0,94.4084859300966,nM,nM,HCC1599
116,Trametinib,Dactolisib,3,0.3,91.1791320522327,nM,nM,HCC1599
116,Trametinib,Dactolisib,3,1,86.4020259655385,nM,nM,HCC1599
116,Trametinib,Dactolisib,3,3,94.8779016426408,nM,nM,HCC1599
116,Trametinib,Dactolisib,3,10,96.8366282504053,nM,nM,HCC1599
116,Trametinib,Dactolisib,3,30,94.4348787814044,nM,nM,HCC1599
116,Trametinib,Dactolisib,3,100,97.6566918446089,nM,nM,HCC1599
116,Trametinib,Dactolisib,3,300,93.1680219186346,nM,nM,HCC1599
116,Trametinib,Dactolisib,10,0,123.770533009916,nM,nM,HCC1599
116,Trametinib,Dactolisib,10,0.3,98.1468447974663,nM,nM,HCC1599
116,Trametinib,Dactolisib,10,1,86.8130003644727,nM,nM,HCC1599
116,Trametinib,Dactolisib,10,3,88.7340228989405,nM,nM,HCC1599
116,Trametinib,Dactolisib,10,10,104.573504090892,nM,nM,HCC1599
116,Trametinib,Dactolisib,10,30,85.5612251310217,nM,nM,HCC1599
116,Trametinib,Dactolisib,10,100,66.6941068533437,nM,nM,HCC1599
116,Trametinib,Dactolisib,10,300,80.0281523747282,nM,nM,HCC1599
116,Trametinib,Dactolisib,30,0,99.6851709879724,nM,nM,HCC1599
116,Trametinib,Dactolisib,30,0.3,82.8427614463283,nM,nM,HCC1599
116,Trametinib,Dactolisib,30,1,90.0103057800344,nM,nM,HCC1599
116,Trametinib,Dactolisib,30,3,103.059685548029,nM,nM,HCC1599
116,Trametinib,Dactolisib,30,10,96.0335314891852,nM,nM,HCC1599
116,Trametinib,Dactolisib,30,30,81.1046036673495,nM,nM,HCC1599
116,Trametinib,Dactolisib,30,100,58.4670780599997,nM,nM,HCC1599
116,Trametinib,Dactolisib,30,300,58.4670780599997,nM,nM,HCC1599
117,Refametinib,Dactolisib,0,0,100.86153807483,nM,nM,HCC1599
117,Refametinib,Dactolisib,0,0.3,94.0333304007943,nM,nM,HCC1599
117,Refametinib,Dactolisib,0,1,103.634672665804,nM,nM,HCC1599
117,Refametinib,Dactolisib,0,3,110.713612427263,nM,nM,HCC1599
117,Refametinib,Dactolisib,0,10,103.534756871567,nM,nM,HCC1599
117,Refametinib,Dactolisib,0,30,86.7583294581925,nM,nM,HCC1599
117,Refametinib,Dactolisib,0,100,97.5322684027298,nM,nM,HCC1599
117,Refametinib,Dactolisib,0,300,69.1788052835975,nM,nM,HCC1599
117,Refametinib,Dactolisib,1,0,118.684253522189,nM,nM,HCC1599
117,Refametinib,Dactolisib,1,0.3,123.617831513065,nM,nM,HCC1599
117,Refametinib,Dactolisib,1,1,61.6455314389131,nM,nM,HCC1599
117,Refametinib,Dactolisib,1,3,68.5020171679214,nM,nM,HCC1599
117,Refametinib,Dactolisib,1,10,79.0271092287003,nM,nM,HCC1599
117,Refametinib,Dactolisib,1,30,88.0892832455666,nM,nM,HCC1599
117,Refametinib,Dactolisib,1,100,59.0816544547363,nM,nM,HCC1599
117,Refametinib,Dactolisib,1,300,73.8786180200334,nM,nM,HCC1599
117,Refametinib,Dactolisib,3,0,102.377241821358,nM,nM,HCC1599
117,Refametinib,Dactolisib,3,0.3,110.210263048751,nM,nM,HCC1599
117,Refametinib,Dactolisib,3,1,97.8697198587354,nM,nM,HCC1599
117,Refametinib,Dactolisib,3,3,109.273316827328,nM,nM,HCC1599
117,Refametinib,Dactolisib,3,10,79.6492264380962,nM,nM,HCC1599
117,Refametinib,Dactolisib,3,30,93.588422335893,nM,nM,HCC1599
117,Refametinib,Dactolisib,3,100,84.3452687672025,nM,nM,HCC1599
117,Refametinib,Dactolisib,3,300,69.2636394485151,nM,nM,HCC1599
117,Refametinib,Dactolisib,10,0,97.0873603378285,nM,nM,HCC1599
117,Refametinib,Dactolisib,10,0.3,94.3971747081076,nM,nM,HCC1599
117,Refametinib,Dactolisib,10,1,91.7352671333593,nM,nM,HCC1599
117,Refametinib,Dactolisib,10,3,110.163132957131,nM,nM,HCC1599
117,Refametinib,Dactolisib,10,10,76.1842221021278,nM,nM,HCC1599
117,Refametinib,Dactolisib,10,30,87.9252705267259,nM,nM,HCC1599
117,Refametinib,Dactolisib,10,100,90.1686628878807,nM,nM,HCC1599
117,Refametinib,Dactolisib,10,300,77.4077192806063,nM,nM,HCC1599
117,Refametinib,Dactolisib,30,0,105.476516646348,nM,nM,HCC1599
117,Refametinib,Dactolisib,30,0.3,101.562833838149,nM,nM,HCC1599
117,Refametinib,Dactolisib,30,1,92.9531087008433,nM,nM,HCC1599
117,Refametinib,Dactolisib,30,3,107.682204934206,nM,nM,HCC1599
117,Refametinib,Dactolisib,30,10,110.960574107356,nM,nM,HCC1599
117,Refametinib,Dactolisib,30,30,99.8981990020989,nM,nM,HCC1599
117,Refametinib,Dactolisib,30,100,89.4032701999573,nM,nM,HCC1599
117,Refametinib,Dactolisib,30,300,60.7217816431435,nM,nM,HCC1599
117,Refametinib,Dactolisib,100,0,98.9819900209886,nM,nM,HCC1599
117,Refametinib,Dactolisib,100,0.3,93.7109605741074,nM,nM,HCC1599
117,Refametinib,Dactolisib,100,1,88.865987155479,nM,nM,HCC1599
117,Refametinib,Dactolisib,100,3,105.825279324343,nM,nM,HCC1599
117,Refametinib,Dactolisib,100,10,93.1548254929808,nM,nM,HCC1599
117,Refametinib,Dactolisib,100,30,85.8760541430493,nM,nM,HCC1599
117,Refametinib,Dactolisib,100,100,97.2928475372956,nM,nM,HCC1599
117,Refametinib,Dactolisib,100,300,77.7753339952493,nM,nM,HCC1599
117,Refametinib,Dactolisib,300,0,104.168185302952,nM,nM,HCC1599
117,Refametinib,Dactolisib,300,0.3,88.8584463408197,nM,nM,HCC1599
117,Refametinib,Dactolisib,300,1,97.4097301645154,nM,nM,HCC1599
117,Refametinib,Dactolisib,300,3,95.9581233425918,nM,nM,HCC1599
117,Refametinib,Dactolisib,300,10,109.318561715284,nM,nM,HCC1599
117,Refametinib,Dactolisib,300,30,75.2171126220669,nM,nM,HCC1599
117,Refametinib,Dactolisib,300,100,85.5008986137469,nM,nM,HCC1599
117,Refametinib,Dactolisib,300,300,78.1090150439252,nM,nM,HCC1599
117,Refametinib,Dactolisib,1000,0,78.2466349114583,nM,nM,HCC1599
117,Refametinib,Dactolisib,1000,0.3,96.3276232608996,nM,nM,HCC1599
117,Refametinib,Dactolisib,1000,1,95.6734575892015,nM,nM,HCC1599
117,Refametinib,Dactolisib,1000,3,103.625246647479,nM,nM,HCC1599
117,Refametinib,Dactolisib,1000,10,97.6887403069112,nM,nM,HCC1599
117,Refametinib,Dactolisib,1000,30,94.3349629871681,nM,nM,HCC1599
117,Refametinib,Dactolisib,1000,100,69.6746138474493,nM,nM,HCC1599
117,Refametinib,Dactolisib,1000,300,69.6746138474493,nM,nM,HCC1599
118,Indibulin,Dactolisib,0,0,90.3175939774027,nM,nM,HCC1599
118,Indibulin,Dactolisib,0,0.3,86.9788982869783,nM,nM,HCC1599
118,Indibulin,Dactolisib,0,1,140.744906808099,nM,nM,HCC1599
118,Indibulin,Dactolisib,0,3,121.881558937751,nM,nM,HCC1599
118,Indibulin,Dactolisib,0,10,102.654366760089,nM,nM,HCC1599
118,Indibulin,Dactolisib,0,30,119.425138562469,nM,nM,HCC1599
118,Indibulin,Dactolisib,0,100,89.5635125114683,nM,nM,HCC1599
118,Indibulin,Dactolisib,0,300,112.796762476906,nM,nM,HCC1599
118,Indibulin,Dactolisib,1,0,141.896766247314,nM,nM,HCC1599
118,Indibulin,Dactolisib,1,0.3,117.006422260485,nM,nM,HCC1599
118,Indibulin,Dactolisib,1,1,112.559226815137,nM,nM,HCC1599
118,Indibulin,Dactolisib,1,3,135.645430894718,nM,nM,HCC1599
118,Indibulin,Dactolisib,1,10,116.989455427501,nM,nM,HCC1599
118,Indibulin,Dactolisib,1,30,148.091545489964,nM,nM,HCC1599
118,Indibulin,Dactolisib,1,100,120.989857604283,nM,nM,HCC1599
118,Indibulin,Dactolisib,1,300,86.1494086744505,nM,nM,HCC1599
118,Indibulin,Dactolisib,3,0,107.389998366157,nM,nM,HCC1599
118,Indibulin,Dactolisib,3,0.3,98.7972400618347,nM,nM,HCC1599
118,Indibulin,Dactolisib,3,1,127.356190380434,nM,nM,HCC1599
118,Indibulin,Dactolisib,3,3,98.1638116304498,nM,nM,HCC1599
118,Indibulin,Dactolisib,3,10,102.648711149094,nM,nM,HCC1599
118,Indibulin,Dactolisib,3,30,115.907348523886,nM,nM,HCC1599
118,Indibulin,Dactolisib,3,100,103.238779896188,nM,nM,HCC1599
118,Indibulin,Dactolisib,3,300,103.608279814496,nM,nM,HCC1599
118,Indibulin,Dactolisib,10,0,123.174808651828,nM,nM,HCC1599
118,Indibulin,Dactolisib,10,0.3,138.394057838048,nM,nM,HCC1599
118,Indibulin,Dactolisib,10,1,117.850993502331,nM,nM,HCC1599
118,Indibulin,Dactolisib,10,3,80.3241293501075,nM,nM,HCC1599
118,Indibulin,Dactolisib,10,10,91.2413437731723,nM,nM,HCC1599
118,Indibulin,Dactolisib,10,30,112.915530307791,nM,nM,HCC1599
118,Indibulin,Dactolisib,10,100,168.668543491649,nM,nM,HCC1599
118,Indibulin,Dactolisib,10,300,133.903502708409,nM,nM,HCC1599
118,Indibulin,Dactolisib,30,0,76.7724056455566,nM,nM,HCC1599
118,Indibulin,Dactolisib,30,0.3,65.7307677806126,nM,nM,HCC1599
118,Indibulin,Dactolisib,30,1,105.446353387711,nM,nM,HCC1599
118,Indibulin,Dactolisib,30,3,112.193497304159,nM,nM,HCC1599
118,Indibulin,Dactolisib,30,10,94.9721618258826,nM,nM,HCC1599
118,Indibulin,Dactolisib,30,30,123.540538162806,nM,nM,HCC1599
118,Indibulin,Dactolisib,30,100,113.398142445989,nM,nM,HCC1599
118,Indibulin,Dactolisib,30,300,89.9047343748036,nM,nM,HCC1599
118,Indibulin,Dactolisib,100,0,107.976296705921,nM,nM,HCC1599
118,Indibulin,Dactolisib,100,0.3,107.821710005404,nM,nM,HCC1599
118,Indibulin,Dactolisib,100,1,140.460241054709,nM,nM,HCC1599
118,Indibulin,Dactolisib,100,3,117.462641547375,nM,nM,HCC1599
118,Indibulin,Dactolisib,100,10,137.562683021856,nM,nM,HCC1599
118,Indibulin,Dactolisib,100,30,132.395339776541,nM,nM,HCC1599
118,Indibulin,Dactolisib,100,100,56.5762187841693,nM,nM,HCC1599
118,Indibulin,Dactolisib,100,300,48.4491057850616,nM,nM,HCC1599
118,Indibulin,Dactolisib,300,0,63.0877122425126,nM,nM,HCC1599
118,Indibulin,Dactolisib,300,0.3,86.281372930989,nM,nM,HCC1599
118,Indibulin,Dactolisib,300,1,109.782321816834,nM,nM,HCC1599
118,Indibulin,Dactolisib,300,3,94.8477383840034,nM,nM,HCC1599
118,Indibulin,Dactolisib,300,10,93.9503814395415,nM,nM,HCC1599
118,Indibulin,Dactolisib,300,30,87.30315331733,nM,nM,HCC1599
118,Indibulin,Dactolisib,300,100,88.268377593726,nM,nM,HCC1599
118,Indibulin,Dactolisib,300,300,59.7320497191047,nM,nM,HCC1599
118,Indibulin,Dactolisib,1000,0,91.8144456872824,nM,nM,HCC1599
118,Indibulin,Dactolisib,1000,0.3,92.7909811856674,nM,nM,HCC1599
118,Indibulin,Dactolisib,1000,1,87.8178139178303,nM,nM,HCC1599
118,Indibulin,Dactolisib,1000,3,97.7528372315156,nM,nM,HCC1599
118,Indibulin,Dactolisib,1000,10,105.039149396106,nM,nM,HCC1599
118,Indibulin,Dactolisib,1000,30,97.58693930901,nM,nM,HCC1599
118,Indibulin,Dactolisib,1000,100,94.3406185981625,nM,nM,HCC1599
118,Indibulin,Dactolisib,1000,300,59.7320497191047,nM,nM,HCC1599
119,GSK269962,Trametinib,0,0,116.199555091935,nM,nM,HCC1599
119,GSK269962,Trametinib,0,0.03,93.91079216258,nM,nM,HCC1599
119,GSK269962,Trametinib,0,0.1,99.8529541141428,nM,nM,HCC1599
119,GSK269962,Trametinib,0,0.3,94.278406877223,nM,nM,HCC1599
119,GSK269962,Trametinib,0,1,80.58240225219,nM,nM,HCC1599
119,GSK269962,Trametinib,0,3,89.3919589779683,nM,nM,HCC1599
119,GSK269962,Trametinib,0,10,92.12927469931,nM,nM,HCC1599
119,GSK269962,Trametinib,0,30,96.8912991566856,nM,nM,HCC1599
119,GSK269962,Trametinib,1,0,109.65224276396,nM,nM,HCC1599
119,GSK269962,Trametinib,1,0.03,109.331758140938,nM,nM,HCC1599
119,GSK269962,Trametinib,1,0.1,91.1960988852162,nM,nM,HCC1599
119,GSK269962,Trametinib,1,0.3,103.570575741199,nM,nM,HCC1599
119,GSK269962,Trametinib,1,1,105.397338092425,nM,nM,HCC1599
119,GSK269962,Trametinib,1,3,98.7218319152412,nM,nM,HCC1599
119,GSK269962,Trametinib,1,10,106.306006258876,nM,nM,HCC1599
119,GSK269962,Trametinib,1,30,79.9074993401787,nM,nM,HCC1599
119,GSK269962,Trametinib,3,0,115.5152261616,nM,nM,HCC1599
119,GSK269962,Trametinib,3,0.03,83.4120929531087,nM,nM,HCC1599
119,GSK269962,Trametinib,3,0.1,83.0162001834932,nM,nM,HCC1599
119,GSK269962,Trametinib,3,0.3,83.6439730038835,nM,nM,HCC1599
119,GSK269962,Trametinib,3,1,98.2543014063619,nM,nM,HCC1599
119,GSK269962,Trametinib,3,3,109.461837193812,nM,nM,HCC1599
119,GSK269962,Trametinib,3,10,113.560269961165,nM,nM,HCC1599
119,GSK269962,Trametinib,3,30,100.471300916209,nM,nM,HCC1599
119,GSK269962,Trametinib,10,0,78.5822011637991,nM,nM,HCC1599
119,GSK269962,Trametinib,10,0.03,97.6774290849221,nM,nM,HCC1599
119,GSK269962,Trametinib,10,0.1,108.059245667174,nM,nM,HCC1599
119,GSK269962,Trametinib,10,0.3,107.885806930009,nM,nM,HCC1599
119,GSK269962,Trametinib,10,1,106.995990800206,nM,nM,HCC1599
119,GSK269962,Trametinib,10,3,106.667965362525,nM,nM,HCC1599
119,GSK269962,Trametinib,10,10,110.479847172823,nM,nM,HCC1599
119,GSK269962,Trametinib,10,30,100.571216710445,nM,nM,HCC1599
119,GSK269962,Trametinib,30,0,103.16148654593,nM,nM,HCC1599
119,GSK269962,Trametinib,30,0.03,98.4824110498071,nM,nM,HCC1599
119,GSK269962,Trametinib,30,0.1,94.5913506855857,nM,nM,HCC1599
119,GSK269962,Trametinib,30,0.3,93.7769427023766,nM,nM,HCC1599
119,GSK269962,Trametinib,30,1,114.13525707894,nM,nM,HCC1599
119,GSK269962,Trametinib,30,3,107.917855392311,nM,nM,HCC1599
119,GSK269962,Trametinib,30,10,98.793469654505,nM,nM,HCC1599
119,GSK269962,Trametinib,30,30,99.3458343283019,nM,nM,HCC1599
119,GSK269962,Trametinib,100,0,100.158357107846,nM,nM,HCC1599
119,GSK269962,Trametinib,100,0.03,89.9820277250619,nM,nM,HCC1599
119,GSK269962,Trametinib,100,0.1,121.125592268151,nM,nM,HCC1599
119,GSK269962,Trametinib,100,0.3,98.7783880251863,nM,nM,HCC1599
119,GSK269962,Trametinib,100,1,106.568049568288,nM,nM,HCC1599
119,GSK269962,Trametinib,100,3,109.499541267108,nM,nM,HCC1599
119,GSK269962,Trametinib,100,10,90.6531602297435,nM,nM,HCC1599
119,GSK269962,Trametinib,100,30,113.20773687584,nM,nM,HCC1599
119,GSK269962,Trametinib,300,0,101.417673155957,nM,nM,HCC1599
119,GSK269962,Trametinib,300,0.03,123.693239659658,nM,nM,HCC1599
119,GSK269962,Trametinib,300,0.1,99.7323010795933,nM,nM,HCC1599
119,GSK269962,Trametinib,300,0.3,90.3100531627433,nM,nM,HCC1599
119,GSK269962,Trametinib,300,1,105.678233438486,nM,nM,HCC1599
119,GSK269962,Trametinib,300,3,103.949501677831,nM,nM,HCC1599
119,GSK269962,Trametinib,300,10,106.935664282931,nM,nM,HCC1599
119,GSK269962,Trametinib,300,30,115.447358829666,nM,nM,HCC1599
119,GSK269962,Trametinib,1000,0,111.20753578745,nM,nM,HCC1599
119,GSK269962,Trametinib,1000,0.03,110.619352244021,nM,nM,HCC1599
119,GSK269962,Trametinib,1000,0.1,108.538087398042,nM,nM,HCC1599
119,GSK269962,Trametinib,1000,0.3,103.73458846004,nM,nM,HCC1599
119,GSK269962,Trametinib,1000,1,89.3655661266605,nM,nM,HCC1599
119,GSK269962,Trametinib,1000,3,92.9078638128873,nM,nM,HCC1599
119,GSK269962,Trametinib,1000,10,94.6215139442231,nM,nM,HCC1599
119,GSK269962,Trametinib,1000,30,94.6215139442231,nM,nM,HCC1599
120,Navitoclax,Trametinib,0,0,117.947138889238,nM,nM,HCC1599
120,Navitoclax,Trametinib,0,0.03,95.6470647378939,nM,nM,HCC1599
120,Navitoclax,Trametinib,0,0.1,108.949061796976,nM,nM,HCC1599
120,Navitoclax,Trametinib,0,0.3,97.6359546042957,nM,nM,HCC1599
120,Navitoclax,Trametinib,0,1,106.3154322772,nM,nM,HCC1599
120,Navitoclax,Trametinib,0,3,109.397740269207,nM,nM,HCC1599
